322.3546749,494.0697565,30
279.1059147,499.2703029,31
271.8828784,537.6081514,27
310.9122274,531.7995125,26
262.4047357,544.6759766,15
307.7454981,522.9634384,11
224.1539131,521.2242386,13
265.036864,482.3075556,12
323.2020665,459.071755,12
262.7257407,442.8920624,19
226.1548866,448.6668167,19
211.732904,453.4035037,19
192.0512773,455.6155808,19
250.8437284,439.9692734,19
276.2442369,439.5099748,19
290.885897,430.3033328,19
306.6817449,430.0735956,19
228.3767304,475.9702404,18
217.2793048,465.327779,15
228.2373427,499.537822,15
333.7036953,460.8359299,18
192.7116561,454.9706908,22
213.4785849,454.6181049,22
231.8058472,447.8870545,22
261.2465654,442.3235154,22
294.8762569,429.6230111,22
309.8138637,435.717404,22
329.8404032,430.9440583,22
291.0327941,530.9540001,23
218.0004186,472.9153977,23
218.7293402,503.4321131,23
301.0780552,441.6099444,26
222.8293674,466.5531412,28
222.7450665,490.6823773,27
162.3753031,543.2440252,26
183.6638263,523.2401611,25
196.3470546,509.7132191,23
198.7557624,530.0077877,21
183.7751614,532.0975971,21
172.6875773,523.4280171,17
200.3680329,512.1032849,19
160.2467571,482.9696335,28
128.5937414,487.2420993,28
89.03391288,493.6435456,28
52.88403426,501.2644875,28
105.616605,493.3582967,27
78.08324327,500.1820788,26
124.5828726,499.3943599,23
137.1763144,499.1735479,23
145.7983673,490.2119267,23
160.0489151,491.1450017,25
133.8265513,508.1866457,25
5.399991979,514.7399792,23
27.26514839,511.8266754,23
6.940553793,526.1627953,23
22.5413367,524.6342427,23
230.0771428,448.6120823,24
349.5731892,489.7817228,12
407.1106385,488.7297381,13
450.3289337,507.0461578,13
499.6797943,486.1608428,13
423.0989094,426.4420569,13
97.01488283,489.3630548,16
100.380294,498.7880083,16
32.16038591,503.8246077,16
117.0383012,500.4830967,16
119.466644,484.2141168,16
133.5552949,485.8651852,16
138.4201966,498.3042857,16
119.5109332,491.885967,16
153.7815666,487.4520886,16
170.4564347,489.0872591,16
81.47110982,506.8147126,18
138.3373914,488.6785464,21
160.7728616,495.8868582,21
126.4224435,516.5461142,21
90.96499218,501.8251322,21
112.1932558,535.8693966,21
133.4628463,540.2744209,21
83.97141606,535.4622135,21
69.77667149,531.8140597,21
47.48415632,526.4653511,21
45.1549819,509.2663324,21
19.34526756,522.1671904,21
6.454536138,527.1589961,21
-50.07356478,506.1295024,21
98.01475012,522.7505081,23
74.456908,500.1633341,25
114.7087636,489.0719066,27
130.075123,487.8446576,27
144.4116766,485.695051,11
344.0171658,421.5783963,19
449.0797601,542.9060419,18
358.2701263,428.0997188,22
406.3074168,421.9393281,22
467.7013463,536.3654074,27
491.055911,532.0855906,27
475.4373267,529.95286,27
497.5681937,449.8990057,27
504.8139288,448.3325206,27
490.9271547,458.5631899,27
483.6435186,458.264285,27
440.5201088,553.1145212,29
455.7850561,479.8353947,29
427.1438181,472.1868249,29
377.7756865,482.5651825,29
428.4302719,444.9059932,29
488.6585961,424.7553386,29
522.3227874,580.6327592,18
481.7832395,461.6479272,24
496.872993,463.2734709,24
502.977105,454.9739609,24
508.73369,508.2963432,32
574.2889298,538.735841,12
621.843613,507.3490884,12
668.9057964,484.1319052,12
773.1370286,474.5464631,12
742.8992085,532.3177488,12
585.47362,423.9279499,15
754.6259219,434.3073946,15
731.9030921,397.5020679,15
611.7448191,524.573579,17
725.9408179,388.9636946,20
741.4289544,390.1679618,20
761.9066536,385.0860318,20
780.1486998,380.4004209,20
809.5813419,378.952314,20
627.7837659,396.0222993,21
539.815004,409.0693783,21
715.5609613,405.4011658,23
732.5432707,408.9763046,23
629.2282354,474.287056,23
610.2741562,414.00321,25
586.1106309,418.736174,25
596.429981,427.7001839,25
706.5306368,401.8759026,25
731.2834202,410.8918273,25
849.8562086,378.4093514,15
864.9429071,474.0921288,19
1101.387776,382.2734148,15
846.7091208,372.0922071,20
929.7161595,375.0586819,20
986.390394,359.413997,20
1041.09566,357.2245181,20
1061.641072,353.702623,20
1095.060493,354.4251124,20
1127.462715,351.9587201,20
863.5590227,401.6955354,25
858.6605872,411.9274161,25
871.4438316,413.6298901,25
867.4331239,420.0709796,25
1006.231339,430.339004,25
1013.398011,425.1310645,25
1014.223487,435.8567753,25
1026.974395,439.5360859,25
1026.158252,429.9011973,25
1029.333137,422.8784618,25
1070.419745,351.0418229,25
849.8587307,373.3125641,27
1105.23768,531.9815419,10
1218.70878,548.5002287,10
1182.018671,479.1432182,10
1283.649571,558.1770973,10
1303.380706,556.6304756,10
1321.932735,563.9688156,10
1315.119417,536.6609444,10
1347.839102,525.4083128,10
1385.794982,536.1796477,10
1436.041278,549.3914605,10
1410.903347,488.1103778,10
1438.039883,455.1409712,15
1479.241691,388.4335007,13
1466.253502,397.5526634,13
1377.204979,372.8613641,14
1406.946701,393.4969462,14
1416.020639,378.6468408,14
1434.410053,365.0036436,14
1171.609154,358.4227949,15
1214.363526,459.5563934,17
1203.022639,352.2669422,20
1260.160028,349.3964356,20
1402.722063,357.1779453,20
1439.714867,354.7363659,20
1422.032291,368.4108352,20
1464.63207,386.1482937,20
1444.728266,410.6548134,20
1444.024354,408.033016,21
1443.737402,375.7131251,21
1417.062388,477.1934132,21
1327.392997,350.7413248,25
1182.063766,412.955019,26
1167.126343,424.6762008,26
1181.965205,437.0787955,26
1187.560998,422.5455351,26
1285.655333,411.8946032,26
1299.738153,431.3977811,26
1308.28082,415.3531622,26
1306.815539,422.9370945,26
1317.692941,420.2752121,26
1326.15473,420.7812498,26
1449.15626,368.5687598,26
1207.259515,390.928071,31
1550.207703,498.3016438,10
1674.302363,511.7713994,10
1679.975798,553.6052494,10
1702.801193,492.2732522,10
1769.731174,486.2651352,10
1620.042671,414.6752186,10
1833.504261,365.8983446,10
1537.973807,417.1206613,11
1565.494739,424.2890051,11
1565.281328,398.8957602,11
1467.448569,400.410846,11
1479.59096,387.5223144,11
1417.948861,384.6268577,12
1434.827876,369.1329089,12
1668.892227,351.6260969,11
1774.67621,365.3399394,11
1798.193216,362.5570288,11
1825.932784,344.3873575,11
1836.975223,415.5240097,12
1931.582484,346.9015575,12
1975.764199,345.1298216,12
1621.540997,415.8377908,11
1705.75332,465.4959555,15
1541.716111,604.1107221,15
1537.563314,356.0347928,16
1581.572779,350.3568244,16
1643.217959,344.3418672,16
1751.620599,548.8767463,20
1981.410516,474.7524632,20
1923.488891,589.8985482,20
2133.265504,604.3281835,20
1767.037544,340.1482728,20
1509.999761,355.2477485,19
1528.16666,349.8544293,19
2047.082404,356.1900393,10
2088.563374,350.649819,10
2115.9835,350.3902227,10
2200.800724,340.8305105,15
2226.014828,334.2512616,15
2269.664061,336.497978,15
2307.918346,350.2647139,15
2323.528672,342.5599612,15
2406.455588,344.6452174,15
2133.338303,338.8955619,15
2114.456886,341.4733609,15
2109.278948,360.639838,15
2095.266772,345.5368678,15
2062.291145,350.8932471,15
2016.06659,348.8434484,15
2028.761933,354.9989724,15
1963.584747,340.5494147,15
2384.533061,342.2011508,17
2453.946157,344.434189,19
2400.613031,572.4090505,20
2485.460685,476.5673193,20
2231.355732,521.1916202,23
2755.107873,475.3291328,21
2900.239392,543.7284702,21
2985.884308,406.1321652,21
2452.913258,345.3404687,21
2520.330086,338.7135253,21
2587.31964,338.4757681,21
2729.699609,335.4799107,21
2789.332454,346.8010464,21
2817.635954,353.0455605,21
2946.596994,366.8102885,21
2836.292984,354.3244264,22
2774.410922,346.8068235,23
2791.799237,348.0553045,23
2894.064621,363.1087528,23
2912.327614,364.327032,23
3019.892817,362.8937482,23
3032.064977,365.4358579,23
3051.480316,362.8483065,23
2665.237768,586.1599815,24
2756.372221,457.5567621,28
2719.18468,507.2193508,28
2863.682082,489.0283868,28
2852.378336,523.4560401,28
2996.801194,504.1171484,28
3030.942564,506.5979813,28
2659.486905,450.123689,28
