182.44296238070444,523.8451020890767,0.0
476.0196035588835,494.5478914063883,0.0
497.4887047931819,495.0539504075728,0.0
392.8581035074512,540.9094841727151,0.0
298.9572700178153,526.3121996841634,0.0
165.0016340280663,485.39383840945294,0.0
170.92919184283838,493.34886606088844,0.0
32.61633501541937,505.4790509164019,0.0
70.01530609732269,524.6709921483554,0.0
118.67540942385557,497.85345917968726,0.0
139.85593220941075,498.3946748219358,0.0
118.60391356663152,540.9364241193199,0.0
126.66832999258814,476.1365346245312,0.0
41.82160249253127,490.95455401518507,0.0
166.30281163013868,533.9709424268563,0.0
156.2157339779388,512.5720016345637,0.0
171.9933512473837,517.5827142386084,0.0
163.4348448696541,521.3501543438233,0.0
0.0225193340326727,496.07152532285625,0.0
-2.627600253119635,485.27364553639364,0.0
-40.85578805820844,516.5234471103944,0.0
-45.149248679156514,493.11679530862546,0.0
-32.414095054850485,506.51327652022303,0.0
-31.2604296075085,531.5445624706853,0.0
-30.684632183420714,543.1886465381629,0.0
3.625024962203785,501.40963910602267,0.0
14.900075895304917,529.9910087061588,0.0
-4.409915960255701,542.9158443265798,0.0
24.951927643292056,484.86088443324223,0.0
25.748245218840477,547.75631336055,0.0
6.523515169191023,515.7946722313692,0.0
33.12353079942822,518.0613793767108,0.0
14.187135044811942,539.9882666084184,0.0
42.2387244622309,477.4801448507728,0.0
41.63335449989087,510.7049590469256,0.0
37.039827206130624,530.5739345553767,0.0
74.51294231973823,527.2910102443642,0.0
84.64018757329299,530.6802496562609,0.0
88.76685652617533,545.1238031642523,0.0
104.39186731588379,543.8871641739823,0.0
28.91154772151852,497.4326168912025,0.0
20.31174767139343,479.5236371943148,0.0
54.65134142798608,479.97223866933246,0.0
58.75593500605146,497.9067117099095,0.0
87.9043234973968,505.48249721071437,0.0
84.65416049605342,552.3642001328722,0.0
65.75620118941288,551.6798840248201,0.0
114.78557806063004,506.84779916575434,0.0
123.53569674473033,480.68529311963664,0.0
80.10960006554004,477.78257716800994,0.0
96.18516928554537,466.74294820982385,0.0
91.35700369212412,483.0279970598358,0.0
128.5968124966783,470.7178347921963,0.0
115.91591156854791,460.11165668375,0.0
138.05169517440999,504.66794343890086,0.0
150.26392655350102,504.51655990116825,0.0
160.04303574899356,498.96730749412325,0.0
167.49893028663732,512.3907077325704,0.0
171.52523885298288,505.001352636843,0.0
150.63933949833972,536.0002453748882,0.0
160.5062386028861,532.2175221581189,0.0
105.9516458724408,533.0616532814405,0.0
134.44070138084382,568.5331857617151,0.0
106.75679227970467,549.3271832753628,0.0
84.70465167006708,552.2773696034808,0.0
67.250659179517,489.718239595668,0.0
76.23229273806344,489.5173495456221,0.0
139.55069784047808,489.40866093948404,0.0
139.4926441681749,511.8381019306912,0.0
