 ,Area,Mean,Min,Max,X,Y,Slice
91,0,15.570,15.570,15.570,201.000,2241.000,11
92,0,204.070,204.070,204.070,368.000,2177.500,19
93,0,55.676,55.676,55.676,456.000,2306.500,18
94,0,221.142,221.142,221.142,380.000,2184.500,22
95,0,182.037,182.037,182.037,420.000,2179.000,22
96,0,95.612,95.612,95.612,471.500,2300.000,27
97,0,109.832,109.832,109.832,491.000,2296.000,27
98,0,66.771,66.771,66.771,478.000,2293.500,27
99,0,138.897,138.897,138.897,496.000,2210.000,27
100,0,158.736,158.736,158.736,502.000,2208.500,27
101,0,71.725,71.725,71.725,490.500,2219.000,27
102,0,68.273,68.273,68.273,484.500,2218.500,27
103,0,57.121,57.121,57.121,449.000,2317.000,29
104,0,46.228,46.228,46.228,461.500,2240.500,29
105,0,74.348,74.348,74.348,437.500,2232.000,29
106,0,69.562,69.562,69.562,396.500,2242.000,29
107,0,111.889,111.889,111.889,438.500,2203.500,29
108,0,46.564,46.564,46.564,488.500,2183.500,29
109,0,84.906,84.906,84.906,517.000,2347.500,18
110,0,100.585,100.585,100.585,483.000,2222.000,24
111,0,162.958,162.958,162.958,495.500,2224.000,24
112,0,100.264,100.264,100.264,500.500,2215.500,24
113,0,38.030,38.030,38.030,505.500,2271.500,32
114,0,28.004,28.004,28.004,560.000,2304.500,12
115,0,121.900,121.900,121.900,599.500,2272.500,12
116,0,60.260,60.260,60.260,638.500,2249.000,12
117,0,24.470,24.470,24.470,725.000,2241.000,12
118,0,27.050,27.050,27.050,700.000,2301.000,12
119,0,144.068,144.068,144.068,569.000,2184.500,15
120,0,73.394,73.394,73.394,709.500,2198.500,15
121,0,73.971,73.971,73.971,690.500,2159.500,15
122,0,36.605,36.605,36.605,591.000,2290.500,17
123,0,255.000,255.000,255.000,685.500,2150.500,20
124,0,255.000,255.000,255.000,698.500,2152.000,20
125,0,174.172,174.172,174.172,715.500,2147.000,20
126,0,220.630,220.630,220.630,730.500,2142.500,20
127,0,244.941,244.941,244.941,755.000,2141.500,20
128,0,49.081,49.081,49.081,604.000,2156.000,21
129,0,117.072,117.072,117.072,531.000,2168.000,21
130,0,119.050,119.050,119.050,677.000,2167.500,23
131,0,148.451,148.451,148.451,691.000,2171.500,23
132,0,31.202,31.202,31.202,605.500,2238.000,23
133,0,96.724,96.724,96.724,589.500,2174.500,25
134,0,88.868,88.868,88.868,569.500,2179.000,25
135,0,99.454,99.454,99.454,578.000,2188.500,25
136,0,164.804,164.804,164.804,669.500,2163.500,25
137,0,131.679,131.679,131.679,690.000,2173.500,25
138,0,116.520,116.520,116.520,788.667,2141.667,15
139,0,190.495,190.495,190.495,801.333,2242.333,19
140,0,149.104,149.104,149.104,999.333,2150.333,15
141,0,255.000,255.000,255.000,786.000,2135.000,20
142,0,52.169,52.169,52.169,855.333,2139.667,20
143,0,255.000,255.000,255.000,902.667,2124.333,20
144,0,87.733,87.733,87.733,948.667,2123.000,20
145,0,160.603,160.603,160.603,966.000,2119.667,20
146,0,254.984,254.984,254.984,994.000,2121.000,20
147,0,252.481,252.481,252.481,1021.333,2119.000,20
148,0,137.161,137.161,137.161,800.000,2166.333,25
149,0,123.269,123.269,123.269,796.000,2177.000,25
150,0,138.950,138.950,138.950,806.667,2179.000,25
151,0,90.700,90.700,90.700,803.333,2185.667,25
152,0,81.189,81.189,81.189,919.333,2199.000,25
153,0,60.571,60.571,60.571,925.333,2193.667,25
154,0,120.323,120.323,120.323,926.000,2205.000,25
155,0,108.877,108.877,108.877,936.667,2209.000,25
156,0,121.731,121.731,121.731,936.000,2199.000,25
157,0,75.421,75.421,75.421,938.667,2191.667,25
158,0,89.783,89.783,89.783,973.333,2117.000,25
159,0,50.252,50.252,50.252,788.667,2136.333,27
160,0,91.757,91.757,91.757,1002.667,2307.333,10
161,0,12.034,12.034,12.034,1098.667,2326.667,10
162,0,13.927,13.927,13.927,1067.333,2253.333,10
163,0,75.760,75.760,75.760,1154.000,2338.000,10
164,0,77.938,77.938,77.938,1170.667,2336.667,10
165,0,35.728,35.728,35.728,1186.667,2344.667,10
166,0,119.779,119.779,119.779,1180.667,2316.000,10
167,0,41.261,41.261,41.261,1208.667,2304.667,10
168,0,156.025,156.025,156.025,1241.333,2316.667,10
169,0,16.848,16.848,16.848,1284.667,2331.333,10
170,0,68.589,68.589,68.589,1262.667,2266.667,10
171,0,168.086,168.086,168.086,1286.000,2232.667,15
172,0,64.558,64.558,64.558,1322.000,2163.333,13
173,0,44.418,44.418,44.418,1310.667,2172.667,13
174,0,58.938,58.938,58.938,1234.000,2145.333,14
175,0,67.678,67.678,67.678,1259.333,2167.333,14
176,0,53.337,53.337,53.337,1267.333,2152.000,14
177,0,97.483,97.483,97.483,1283.333,2138.000,14
178,0,72.505,72.505,72.505,1058.667,2126.667,15
179,0,32.237,32.237,32.237,1094.667,2233.333,17
180,0,239.355,239.355,239.355,1085.333,2120.667,20
181,0,146.207,146.207,146.207,1134.000,2118.667,20
182,0,184.681,184.681,184.681,1256.000,2129.333,20
183,0,147.352,147.352,147.352,1288.000,2127.333,20
184,0,72.727,72.727,72.727,1272.667,2141.333,20
185,0,58.231,58.231,58.231,1309.333,2160.667,20
186,0,59.075,59.075,59.075,1292.000,2186.000,20
187,0,126.560,126.560,126.560,1291.333,2183.333,21
188,0,96.363,96.363,96.363,1291.333,2149.333,21
189,0,65.442,65.442,65.442,1268.000,2255.333,21
190,0,38.125,38.125,38.125,1191.333,2121.333,25
191,0,127.031,127.031,127.031,1067.333,2184.000,26
192,0,53.269,53.269,53.269,1054.667,2196.000,26
193,0,13.826,13.826,13.826,1067.333,2209.333,26
194,0,31.855,31.855,31.855,1072.000,2194.000,26
195,0,97.108,97.108,97.108,1155.333,2184.667,26
196,0,143.186,143.186,143.186,1167.333,2205.333,26
197,0,54.810,54.810,54.810,1174.667,2188.667,26
198,0,35.265,35.265,35.265,1173.333,2196.667,26
199,0,87.917,87.917,87.917,1182.667,2194.000,26
200,0,133.365,133.365,133.365,1190.000,2194.667,26
201,0,61.583,61.583,61.583,1296.000,2142.000,26
202,0,27.309,27.309,27.309,1088.667,2161.333,31
203,0,16.970,16.970,16.970,1383.667,2279.667,10
204,0,64.038,64.038,64.038,1493.000,2295.667,10
205,0,27.871,27.871,27.871,1498.333,2339.667,10
206,0,46.450,46.450,46.450,1518.333,2275.667,10
207,0,86.458,86.458,86.458,1578.333,2270.333,10
208,0,67.400,67.400,67.400,1445.000,2193.000,10
209,0,37.418,37.418,37.418,1637.000,2145.000,10
210,0,32.913,32.913,32.913,1373.000,2194.333,11
211,0,37.475,37.475,37.475,1397.000,2202.333,11
212,0,53.396,53.396,53.396,1397.000,2175.667,11
213,0,63.394,63.394,63.394,1311.667,2175.667,11
214,0,25.452,25.452,25.452,1322.333,2162.333,11
215,0,85.738,85.738,85.738,1269.000,2158.333,12
216,0,108.764,108.764,108.764,1283.667,2142.333,12
217,0,45.888,45.888,45.888,1489.000,2127.667,11
218,0,202.112,202.112,202.112,1583.667,2143.667,11
219,0,201.227,201.227,201.227,1605.000,2141.000,11
220,0,136.675,136.675,136.675,1630.333,2122.333,11
221,0,94.429,94.429,94.429,1639.667,2197.000,12
222,0,202.173,202.173,202.173,1727.667,2126.333,12
223,0,163.005,163.005,163.005,1769.000,2125.000,12
224,0,47.290,47.290,47.290,1446.333,2194.333,11
225,0,36.612,36.612,36.612,1521.000,2247.667,15
226,0,14.425,14.425,14.425,1377.000,2390.333,15
227,0,178.153,178.153,178.153,1373.000,2130.333,16
228,0,176.658,176.658,176.658,1411.667,2125.000,16
229,0,135.190,135.190,135.190,1466.333,2119.667,16
230,0,34.117,34.117,34.117,1562.333,2335.667,20
231,0,17.749,17.749,17.749,1773.000,2261.000,20
232,0,17.145,17.145,17.145,1719.667,2381.000,20
233,0,16.826,16.826,16.826,1919.667,2398.333,20
234,0,71.056,71.056,71.056,1577.000,2117.000,20
235,0,120.202,120.202,120.202,1349.000,2129.000,19
236,0,105.833,105.833,105.833,1365.000,2123.667,19
237,0,118.011,118.011,118.011,1836.333,2137.333,10
238,0,146.316,146.316,146.316,1876.333,2132.000,10
239,0,158.353,158.353,158.353,1903.000,2132.000,10
240,0,151.604,151.604,151.604,1987.000,2122.667,15
241,0,60.083,60.083,60.083,2012.333,2116.000,15
242,0,243.241,243.241,243.241,2056.333,2118.667,15
243,0,9.338,9.338,9.338,2095.000,2133.333,15
244,0,214.829,214.829,214.829,2111.000,2125.333,15
245,0,126.950,126.950,126.950,2196.333,2128.000,15
246,0,79.819,79.819,79.819,1920.333,2120.000,15
247,0,46.188,46.188,46.188,1901.667,2122.667,15
248,0,142.076,142.076,142.076,1896.333,2142.667,15
249,0,109.913,109.913,109.913,1883.000,2126.667,15
250,0,70.361,70.361,70.361,1851.000,2132.000,15
251,0,131.961,131.961,131.961,1807.000,2129.333,15
252,0,150.373,150.373,150.373,1819.000,2136.000,15
253,0,183.339,183.339,183.339,1757.667,2120.000,15
254,0,186.325,186.325,186.325,2173.667,2125.333,17
255,0,253.000,253.000,253.000,2245.667,2128.000,19
256,0,19.131,19.131,19.131,2189.667,2366.667,20
257,0,22.392,22.392,22.392,2277.667,2266.667,20
258,0,35.576,35.576,35.576,2016.333,2312.000,23
259,0,68.741,68.741,68.741,2564.667,2266.333,21
260,0,32.830,32.830,32.830,2722.000,2338.333,21
261,0,23.883,23.883,23.883,2815.333,2194.333,21
262,0,44.905,44.905,44.905,2244.667,2129.000,21
263,0,131.311,131.311,131.311,2315.333,2122.333,21
264,0,74.706,74.706,74.706,2386.000,2122.333,21
265,0,75.445,75.445,75.445,2538.000,2119.667,21
266,0,140.785,140.785,140.785,2602.000,2131.667,21
267,0,32.030,32.030,32.030,2632.667,2138.333,21
268,0,66.955,66.955,66.955,2772.667,2153.000,21
269,0,110.006,110.006,110.006,2652.667,2139.667,22
270,0,73.713,73.713,73.713,2586.000,2131.667,23
271,0,202.559,202.559,202.559,2604.667,2133.000,23
272,0,82.082,82.082,82.082,2715.333,2149.000,23
273,0,96.881,96.881,96.881,2735.333,2150.333,23
274,0,70.610,70.610,70.610,2852.667,2149.000,23
275,0,77.592,77.592,77.592,2866.000,2151.667,23
276,0,38.761,38.761,38.761,2887.333,2149.000,23
277,0,12.234,12.234,12.234,2468.667,2382.333,24
278,0,54.946,54.946,54.946,2566.000,2247.667,28
279,0,8.903,8.903,8.903,2526.000,2299.667,28
280,0,30.537,30.537,30.537,2682.000,2281.000,28
281,0,23.012,23.012,23.012,2670.000,2317.000,28
282,0,38.148,38.148,38.148,2827.333,2297.000,28
283,0,15.008,15.008,15.008,2864.667,2299.667,28
284,0,14.804,14.804,14.804,2462.000,2239.667,28
285,0,23.749,23.749,23.749,2455.333,2267.667,28
286,0,16.951,16.951,16.951,2366.000,2267.667,28
287,0,20.211,20.211,20.211,2367.333,2310.333,28
288,0,35.773,35.773,35.773,2212.667,2262.333,28
289,0,6.046,6.046,6.046,2199.333,2321.333,28
290,0,14.261,14.261,14.261,2088.667,2240.000,28
291,0,69.416,69.416,69.416,2039.333,2229.333,28
292,0,6.994,6.994,6.994,1998.000,2226.667,28
293,0,37.038,37.038,37.038,1906.000,2240.000,28
294,0,23.914,23.914,23.914,1675.333,2217.333,28
295,0,28.711,28.711,28.711,1674.000,2238.667,28
296,0,18.572,18.572,18.572,1670.000,2260.000,28
297,0,20.151,20.151,20.151,1712.667,2221.333,28
298,0,20.987,20.987,20.987,1767.333,2252.000,28
299,0,23.293,23.293,23.293,1826.000,2265.333,28
300,0,6.124,6.124,6.124,1886.000,2246.667,28
301,0,28.468,28.468,28.468,2792.000,2249.000,7
302,0,154.401,154.401,154.401,3009.000,2229.000,7
303,0,24.015,24.015,24.015,3027.000,2181.000,7
304,0,126.790,126.790,126.790,3173.000,2219.000,7
305,0,92.077,92.077,92.077,3232.000,2249.000,7
306,0,45.997,45.997,45.997,3279.000,2227.000,7
307,0,52.364,52.364,52.364,3285.000,2205.000,7
308,0,75.471,75.471,75.471,3129.000,2164.000,8
309,0,181.683,181.683,181.683,2852.000,2210.000,10
310,0,101.531,101.531,101.531,2861.000,2201.000,10
311,0,9.638,9.638,9.638,2842.000,2194.000,10
312,0,30.172,30.172,30.172,2852.000,2181.000,10
313,0,17.794,17.794,17.794,2860.000,2178.000,10
314,0,164.345,164.345,164.345,2950.000,2161.000,12
315,0,243.744,243.744,243.744,2957.000,2155.000,12
316,0,217.611,217.611,217.611,2964.000,2151.000,12
317,0,123.686,123.686,123.686,2968.000,2166.000,12
318,0,202.386,202.386,202.386,2960.000,2165.000,12
319,0,15.071,15.071,15.071,3003.000,2213.000,17
320,0,202.254,202.254,202.254,3073.000,2152.000,17
321,0,122.745,122.745,122.745,3088.000,2153.000,17
322,0,108.629,108.629,108.629,3088.000,2162.000,17
323,0,130.361,130.361,130.361,3098.000,2155.000,17
324,0,39.539,39.539,39.539,2911.000,2322.000,20
325,0,30.719,30.719,30.719,3086.000,2372.000,20
326,0,102.863,102.863,102.863,3170.000,2176.000,20
327,0,132.594,132.594,132.594,3188.000,2186.000,20
328,0,70.558,70.558,70.558,3195.000,2175.000,20
329,0,104.806,104.806,104.806,3182.000,2171.000,20
330,0,80.450,80.450,80.450,3260.000,2184.000,20
331,0,78.498,78.498,78.498,3268.000,2193.000,20
332,0,109.380,109.380,109.380,3273.000,2185.000,20
333,0,17.515,17.515,17.515,3056.000,2228.000,23
334,0,17.722,17.722,17.722,2920.000,2153.000,25
335,0,141.006,141.006,141.006,2952.000,2152.000,25
336,0,149.605,149.605,149.605,3002.000,2157.000,25
337,0,184.628,184.628,184.628,3095.000,2168.000,25
338,0,151.971,151.971,151.971,3114.000,2166.000,25
339,0,138.356,138.356,138.356,3128.000,2164.000,25
340,0,133.766,133.766,133.766,3160.000,2168.000,25
341,0,148.291,148.291,148.291,3227.000,2178.000,25
342,0,127.225,127.225,127.225,3248.000,2181.000,25
343,0,35.998,35.998,35.998,2977.000,2309.000,27
344,0,45.024,45.024,45.024,3005.000,2328.000,27
345,0,24.079,24.079,24.079,3057.000,2303.000,27
346,0,69.882,69.882,69.882,3146.000,2323.000,27
347,0,36.616,36.616,36.616,3169.000,2352.000,27
348,0,84.099,84.099,84.099,3234.000,2328.000,27
349,0,37.698,37.698,37.698,3246.000,2311.000,27
350,0,53.763,53.763,53.763,3353.000,2275.000,6
351,0,175.916,175.916,175.916,3468.000,2236.000,6
352,0,250.505,250.505,250.505,3481.000,2226.000,6
353,0,235.414,235.414,235.414,3497.000,2221.000,6
354,0,87.587,87.587,87.587,3483.000,2273.000,6
355,0,32.174,32.174,32.174,3478.000,2290.000,6
356,0,48.901,48.901,48.901,3457.000,2204.000,8
357,0,241.959,241.959,241.959,3526.000,2230.000,8
358,0,43.433,43.433,43.433,3536.000,2245.000,8
359,0,186.889,186.889,186.889,3561.000,2293.000,8
360,0,116.515,116.515,116.515,3477.000,2290.000,8
361,0,145.161,145.161,145.161,3449.000,2340.000,8
362,0,51.509,51.509,51.509,3496.000,2326.000,8
363,0,59.539,59.539,59.539,3678.000,2331.000,8
364,0,137.794,137.794,137.794,3699.000,2308.000,8
365,0,136.808,136.808,136.808,3428.000,2258.000,8
366,0,176.329,176.329,176.329,3453.000,2210.000,12
367,0,57.080,57.080,57.080,3473.000,2325.000,12
368,0,142.823,142.823,142.823,3370.000,2180.000,12
369,0,16.923,16.923,16.923,3272.000,2238.000,16
370,0,117.149,117.149,117.149,3215.000,2275.000,16
371,0,99.048,99.048,99.048,3262.000,2181.000,16
372,0,116.583,116.583,116.583,3349.000,2194.000,16
373,0,28.040,28.040,28.040,3487.000,2364.000,20
374,0,38.200,38.200,38.200,3346.000,2251.000,20
375,0,30.641,30.641,30.641,3471.000,2243.000,20
376,0,51.781,51.781,51.781,3320.000,2166.000,20
377,0,79.530,79.530,79.530,3345.000,2193.000,20
378,0,147.094,147.094,147.094,3375.000,2180.000,20
379,0,222.163,222.163,222.163,3406.000,2180.000,20
380,0,136.296,136.296,136.296,3425.000,2186.000,20
381,0,92.356,92.356,92.356,3439.000,2192.000,20
382,0,179.840,179.840,179.840,3448.000,2188.000,20
383,0,114.912,114.912,114.912,3461.000,2198.000,20
384,0,164.111,164.111,164.111,3477.000,2190.000,20
385,0,158.921,158.921,158.921,3478.000,2201.000,20
386,0,213.771,213.771,213.771,3490.000,2196.000,20
387,0,137.406,137.406,137.406,3508.000,2203.000,20
388,0,38.090,38.090,38.090,3365.000,2367.000,20
389,0,50.871,50.871,50.871,3246.000,2314.000,26
390,0,21.264,21.264,21.264,3233.000,2330.000,26
391,0,23.187,23.187,23.187,3245.000,2205.000,26
392,0,59.301,59.301,59.301,3227.000,2176.000,26
393,0,71.471,71.471,71.471,3246.000,2179.000,26
394,0,65.101,65.101,65.101,3334.000,2313.000,26
395,0,90.966,90.966,90.966,3387.000,2332.000,26
396,0,54.741,54.741,54.741,3413.000,2312.000,26
397,0,67.254,67.254,67.254,3466.000,2313.000,26
398,0,71.347,71.347,71.347,3474.000,2284.000,26
399,0,35.964,35.964,35.964,3495.000,2265.000,26
400,0,71.890,71.890,71.890,3522.000,2252.000,26
401,0,27.829,27.829,27.829,3497.000,2331.667,7
402,0,107.122,107.122,107.122,3559.667,2293.667,7
403,0,55.481,55.481,55.481,3542.333,2242.333,7
404,0,119.396,119.396,119.396,3522.333,2230.333,7
405,0,128.060,128.060,128.060,3599.667,2241.667,7
406,0,114.698,114.698,114.698,3797.000,2315.667,8
407,0,76.376,76.376,76.376,3746.000,2294.333,9
408,0,90.629,90.629,90.629,3728.000,2337.667,9
409,0,148.000,148.000,148.000,3623.333,2242.333,10
410,0,127.420,127.420,127.420,3640.667,2251.667,10
411,0,217.457,217.457,217.457,3653.333,2232.333,10
412,0,142.098,142.098,142.098,3676.000,2239.000,10
413,0,219.724,219.724,219.724,3652.000,2278.333,10
414,0,198.879,198.879,198.879,3620.667,2302.333,10
415,0,133.358,133.358,133.358,3662.000,2205.000,10
416,0,105.691,105.691,105.691,3676.667,2256.333,11
417,0,173.977,173.977,173.977,3652.000,2267.000,11
418,0,145.115,145.115,145.115,3651.333,2251.000,11
419,0,76.433,76.433,76.433,3565.333,2354.333,11
420,0,156.866,156.866,156.866,3672.667,2276.333,11
421,0,126.108,126.108,126.108,3685.333,2285.667,11
422,0,105.227,105.227,105.227,3696.000,2281.000,11
423,0,156.523,156.523,156.523,3740.667,2275.000,10
424,0,97.924,97.924,97.924,3759.333,2286.333,10
425,0,156.144,156.144,156.144,3781.333,2289.000,10
426,0,125.027,125.027,125.027,3773.333,2279.667,10
427,0,113.296,113.296,113.296,3690.667,2258.333,11
428,0,61.002,61.002,61.002,3700.000,2261.667,11
429,0,96.988,96.988,96.988,3708.000,2285.000,11
430,0,192.936,192.936,192.936,3798.667,2292.333,11
431,0,125.988,125.988,125.988,3660.667,2283.667,11
432,0,98.355,98.355,98.355,3666.000,2293.000,11
433,0,114.033,114.033,114.033,3688.000,2237.667,11
434,0,102.142,102.142,102.142,3700.667,2198.333,12
435,0,77.575,77.575,77.575,3735.333,2254.333,12
436,0,142.746,142.746,142.746,3761.333,2265.667,12
437,0,50.121,50.121,50.121,3743.333,2298.333,11
438,0,59.915,59.915,59.915,3779.333,2238.333,11
439,0,153.343,153.343,153.343,3713.333,2229.667,14
440,0,84.031,84.031,84.031,3727.333,2243.000,14
441,0,218.009,218.009,218.009,3745.333,2257.667,14
442,0,141.264,141.264,141.264,3707.333,2203.000,13
443,0,111.383,111.383,111.383,3780.000,2235.667,14
444,0,132.025,132.025,132.025,3802.000,2240.333,14
445,0,236.881,236.881,236.881,3814.000,2237.333,14
446,0,172.092,172.092,172.092,3804.000,2255.667,14
447,0,255.000,255.000,255.000,3811.333,2271.667,14
448,0,243.855,243.855,243.855,3807.333,2232.333,21
449,0,227.100,227.100,227.100,3810.000,2276.333,21
450,0,44.140,44.140,44.140,3712.667,2208.333,24
451,0,47.913,47.913,47.913,3718.667,2301.667,10
452,0,79.790,79.790,79.790,3681.333,2271.000,12
453,0,174.483,174.483,174.483,3660.000,2257.667,12
454,0,104.034,104.034,104.034,3638.000,2265.667,12
455,0,194.822,194.822,194.822,3628.667,2283.667,12
456,0,99.609,99.609,99.609,3678.667,2291.667,12
457,0,85.063,85.063,85.063,3673.333,2299.667,12
458,0,167.997,167.997,167.997,3645.333,2273.000,12
459,0,110.978,110.978,110.978,3653.333,2283.000,12
460,0,171.007,171.007,171.007,3713.333,2274.333,11
461,0,237.593,237.593,237.593,3639.333,2303.000,14
462,0,101.371,101.371,101.371,3672.000,2325.667,14
463,0,138.519,138.519,138.519,3655.333,2285.000,14
464,0,239.827,239.827,239.827,3672.000,2299.667,14
465,0,239.252,239.252,239.252,3686.000,2307.000,14
466,0,254.784,254.784,254.784,3709.333,2287.000,13
467,0,198.829,198.829,198.829,3706.000,2301.667,13
468,0,254.573,254.573,254.573,3699.333,2312.333,13
469,0,231.327,231.327,231.327,3699.333,2319.000,13
470,0,135.155,135.155,135.155,3700.000,2330.333,13
471,0,201.116,201.116,201.116,3598.000,2242.333,8
472,0,238.551,238.551,238.551,3572.000,2256.333,9
473,0,249.213,249.213,249.213,3596.000,2255.000,9
474,0,78.723,78.723,78.723,3580.667,2293.000,10
475,0,211.114,211.114,211.114,3570.000,2305.000,12
476,0,198.130,198.130,198.130,3545.333,2283.000,12
477,0,141.499,141.499,141.499,3563.333,2231.667,12
478,0,147.218,147.218,147.218,3563.333,2214.333,13
479,0,168.085,168.085,168.085,3572.667,2212.333,13
480,0,101.472,101.472,101.472,3549.333,2213.000,15
481,0,229.008,229.008,229.008,3575.333,2225.667,15
482,0,71.570,71.570,71.570,3576.000,2191.667,15
483,0,96.268,96.268,96.268,3586.667,2193.667,15
484,0,116.091,116.091,116.091,3566.000,2231.667,20
485,0,107.399,107.399,107.399,3552.000,2229.000,20
486,0,88.934,88.934,88.934,3557.333,2241.000,20
487,0,100.266,100.266,100.266,3521.333,2205.667,21
488,0,52.958,52.958,52.958,3538.000,2203.000,24
489,0,32.840,32.840,32.840,3522.000,2223.667,24
490,0,39.403,39.403,39.403,3475.333,2331.000,11
491,0,94.473,94.473,94.473,3578.000,2293.000,11
492,0,203.668,203.668,203.668,3536.000,2268.333,15
493,0,95.544,95.544,95.544,3546.667,2265.667,15
494,0,161.004,161.004,161.004,3566.000,2261.000,15
495,0,186.170,186.170,186.170,3544.667,2302.333,15
496,0,181.055,181.055,181.055,3562.667,2343.000,15
497,0,126.906,126.906,126.906,3578.667,2330.333,15
498,0,141.234,141.234,141.234,3483.333,2369.000,17
499,0,125.636,125.636,125.636,3538.000,2304.333,17
500,0,70.045,70.045,70.045,3565.333,2365.000,18
501,0,186.928,186.928,186.928,3579.333,2323.000,22
502,0,74.932,74.932,74.932,3588.667,2309.667,22
503,0,109.617,109.617,109.617,3580.000,2273.000,24
