 ,Area,Mean,Min,Max,X,Y,Slice
1539,0,53,53,53,2630.873,546.980,17
1540,0,34,34,34,2644.295,536.913,17
1541,0,25,25,25,2674.497,573.826,17
1542,0,51,51,51,2651.007,553.691,17
1543,0,59,59,59,2644.295,583.893,17
1544,0,39,39,39,2624.161,567.114,17
1545,0,10,10,10,2597.315,563.758,17
1546,0,62,62,62,2587.248,543.624,17
1547,0,51,51,51,2567.114,567.114,17
1548,0,33,33,33,2536.913,567.114,17
1549,0,32,32,32,2520.134,567.114,17
1550,0,17,17,17,2526.846,546.980,17
1551,0,41,41,41,2540.269,543.624,17
1552,0,39,39,39,2500,567.114,17
1553,0,45,45,45,2503.356,550.336,17
1554,0,49,49,49,2583.893,506.711,17
1555,0,18,18,18,2597.315,496.644,17
1556,0,85,85,85,2610.738,479.866,17
1557,0,47,47,47,2610.738,466.443,17
1558,0,48,48,48,2593.960,459.732,17
1559,0,36,36,36,2577.181,453.020,17
1560,0,31,31,31,2560.403,459.732,17
1561,0,32,32,32,2590.604,473.154,17
1562,0,35,35,35,2577.181,486.577,17
1563,0,51,51,51,2567.114,500,17
1564,0,22,22,22,2560.403,513.423,17
1565,0,73,73,73,2543.624,523.490,17
1566,0,33,33,33,2543.624,503.356,17
1567,0,66,66,66,2546.980,489.933,17
1568,0,84,84,84,2557.047,476.510,17
1569,0,34,34,34,2573.826,469.799,17
1570,0,39,39,39,2543.624,466.443,17
1571,0,57,57,57,2533.557,479.866,17
1572,0,33,33,33,2516.779,506.711,17
1573,0,92,92,92,2453.020,573.826,17
1574,0,98,98,98,2442.953,560.403,17
1575,0,82,82,82,2463.087,557.047,17
1576,0,81,81,81,2476.510,550.336,17
1577,0,16,16,16,2483.222,533.557,17
1578,0,25,25,25,2489.933,520.134,17
1579,0,23,23,23,2483.222,493.289,17
1580,0,82,82,82,2510.067,493.289,17
1581,0,95,95,95,2513.423,476.510,17
1582,0,77,77,77,2520.134,459.732,17
1583,0,78,78,78,2510.067,442.953,17
1584,0,18,18,18,2489.933,453.020,17
1585,0,31,31,31,2486.577,439.597,17
1586,0,24,24,24,2466.443,439.597,17
1587,0,81,81,81,2469.799,456.376,17
1588,0,13,13,13,2469.799,473.154,17
1589,0,82,82,82,2456.376,459.732,17
1590,0,29,29,29,2453.020,473.154,17
1591,0,61,61,61,2446.309,483.221,17
1592,0,61,61,61,2449.665,493.289,17
1593,0,75,75,75,2486.577,473.154,17
1594,0,29,29,29,2469.799,493.289,17
1595,0,55,55,55,2496.644,473.154,17
1596,0,26,26,26,2469.799,513.423,17
1597,0,20,20,20,2463.087,533.557,17
1598,0,32,32,32,2436.242,546.980,17
1599,0,2,2,2,2412.752,526.846,17
1600,0,42,42,42,2446.309,506.711,17
1601,0,14,14,14,2375.839,573.826,17
1602,0,24,24,24,2389.262,570.470,17
1603,0,56,56,56,2399.329,546.980,17
1604,0,64,64,64,2416.107,543.624,17
1605,0,76,76,76,2419.463,513.423,17
1606,0,12,12,12,2422.819,500,17
1607,0,39,39,39,2429.530,483.221,17
1608,0,17,17,17,2432.886,466.443,17
1609,0,92,92,92,2436.242,449.664,17
1610,0,39,39,39,2426.175,432.886,17
1611,0,58,58,58,2409.396,426.174,17
1612,0,83,83,83,2389.262,422.819,17
1613,0,21,21,21,2372.483,439.597,17
1614,0,65,65,65,2399.329,442.953,17
1615,0,89,89,89,2402.685,473.154,17
1616,0,26,26,26,2416.107,453.020,17
1617,0,36,36,36,2385.906,453.020,17
1618,0,6,6,6,2369.128,453.020,17
1619,0,85,85,85,2375.839,479.866,17
1620,0,56,56,56,2355.705,489.933,17
1621,0,70,70,70,2375.839,500,17
1622,0,64,64,64,2372.483,513.423,17
1623,0,20,20,20,2348.993,513.423,17
1624,0,75,75,75,2355.705,530.201,17
1625,0,8,8,8,2369.128,533.557,17
1626,0,35,35,35,2352.349,553.691,17
1627,0,58,58,58,2372.483,553.691,17
1628,0,62,62,62,2352.349,600.671,17
1629,0,52,52,52,2181.208,607.383,17
1630,0,9,9,9,2134.228,610.738,17
1631,0,52,52,52,2087.248,614.094,17
1632,0,6,6,6,1996.644,620.805,17
1633,0,43,43,43,2463.087,372.483,17
1634,0,88,88,88,2312.081,382.550,17
1635,0,82,82,82,2234.899,546.980,17
1636,0,40,40,40,2221.477,546.980,17
1637,0,73,73,73,2218.121,560.403,17
1638,0,84,84,84,2201.342,560.403,17
1639,0,84,84,84,2181.208,557.047,17
1640,0,94,94,94,2181.208,540.268,17
1641,0,86,86,86,2181.208,520.134,17
1642,0,46,46,46,2194.631,513.423,17
1643,0,74,74,74,2204.698,500,17
1644,0,85,85,85,2187.919,493.289,17
1645,0,82,82,82,2181.208,476.510,17
1646,0,39,39,39,2194.631,466.443,17
1647,0,106,106,106,2201.342,419.463,17
1648,0,75,75,75,2194.631,432.886,17
1649,0,97,97,97,2187.919,442.953,17
1650,0,88,88,88,2187.919,453.020,17
1651,0,95,95,95,2211.409,419.463,17
1652,0,78,78,78,2224.832,419.463,17
1653,0,71,71,71,2234.899,412.752,17
1654,0,98,98,98,2248.322,426.174,17
1655,0,92,92,92,2244.967,442.953,17
1656,0,95,95,95,2241.611,456.376,17
1657,0,68,68,68,2228.188,473.154,17
1658,0,42,42,42,2248.322,486.577,17
1659,0,97,97,97,2248.322,503.356,17
1660,0,81,81,81,2244.967,516.779,17
1661,0,41,41,41,2241.611,526.846,17
1662,0,65,65,65,2228.188,523.490,17
1663,0,68,68,68,2228.188,506.711,17
1664,0,14,14,14,2231.544,489.933,17
1665,0,91,91,91,2208.054,432.886,17
1666,0,34,34,34,2228.188,429.530,17
1667,0,41,41,41,2228.188,446.309,17
1668,0,53,53,53,2211.409,446.309,17
1669,0,70,70,70,2208.054,463.087,17
1670,0,34,34,34,2208.054,476.510,17
1671,0,35,35,35,2214.765,489.933,17
1672,0,55,55,55,2211.409,513.423,17
1673,0,94,94,94,2197.987,533.557,17
1674,0,71,71,71,2211.409,526.846,17
1675,0,15,15,15,2201.342,546.980,17
1676,0,15,15,15,2201.342,546.980,17
1677,0,40,40,40,2151.007,365.772,17
1678,0,59,59,59,2100.671,362.416,17
1679,0,49,49,49,2167.785,439.597,17
1680,0,28,28,28,2144.295,436.242,17
1681,0,46,46,46,2117.450,446.309,17
1682,0,23,23,23,2080.537,436.242,17
1683,0,53,53,53,2093.960,459.732,17
1684,0,31,31,31,2063.758,442.953,17
1685,0,44,44,44,2134.228,469.799,17
1686,0,7,7,7,2127.517,489.933,17
1687,0,36,36,36,2110.738,473.154,17
1688,0,36,36,36,2157.718,533.557,17
1689,0,23,23,23,2161.074,486.577,17
1690,0,28,28,28,2161.074,466.443,17
1691,0,32,32,32,2134.228,550.336,17
1692,0,41,41,41,2114.094,560.403,17
1693,0,84,84,84,2097.315,546.980,17
1694,0,35,35,35,2110.738,526.846,17
1695,0,44,44,44,2107.383,496.644,17
1696,0,6,6,6,2090.604,523.490,17
1697,0,35,35,35,2087.248,533.557,17
1698,0,50,50,50,2077.181,486.577,17
1699,0,16,16,16,2043.624,506.711,17
1700,0,31,31,31,2033.557,459.732,17
1701,0,43,43,43,1993.289,500,17
1702,0,44,44,44,2000,513.423,17
1703,0,79,79,79,1986.577,546.980,17
1704,0,38,38,38,1926.174,553.691,17
1705,0,37,37,37,1906.040,530.201,17
1706,0,51,51,51,1882.550,573.826,17
1707,0,70,70,70,1859.060,557.047,17
1708,0,48,48,48,1832.215,560.403,17
1709,0,40,40,40,1845.638,590.604,17
1710,0,28,28,28,1815.436,587.248,17
1711,0,41,41,41,1805.369,563.758,17
1712,0,56,56,56,1959.731,429.530,17
1713,0,9,9,9,1949.664,406.040,17
1714,0,38,38,38,1929.530,446.309,17
1715,0,60,60,60,1818.792,620.805,17
1716,0,39,39,39,1731.544,610.738,17
1717,0,11,11,11,1617.450,614.094,17
1718,0,27,27,27,1593.960,614.094,17
1719,0,46,46,46,1557.047,543.624,17
1720,0,15,15,15,1567.114,526.846,17
1721,0,54,54,54,2097.315,379.195,17
1722,0,52,52,52,2060.403,369.128,17
1723,0,60,60,60,2040.268,372.483,17
1724,0,56,56,56,2013.423,365.772,17
1725,0,72,72,72,1993.289,369.128,17
1726,0,64,64,64,1983.221,385.906,17
1727,0,54,54,54,1966.443,372.483,17
1728,0,43,43,43,1949.664,359.060,17
1729,0,21,21,21,1936.242,372.483,17
1730,0,69,69,69,1922.819,395.973,17
1731,0,88,88,88,1902.685,385.906,17
1732,0,12,12,12,1892.617,365.772,17
1733,0,88,88,88,1875.839,406.040,17
1734,0,28,28,28,1872.483,389.262,17
1735,0,36,36,36,1845.638,419.463,17
1736,0,49,49,49,1822.148,406.040,17
1737,0,39,39,39,1825.503,385.906,17
1738,0,94,94,94,1805.369,402.685,17
1739,0,81,81,81,1818.792,422.819,17
1740,0,41,41,41,1808.725,439.597,17
1741,0,61,61,61,1791.946,429.530,17
1742,0,50,50,50,1788.591,409.396,17
1743,0,42,42,42,1775.168,422.819,17
1744,0,45,45,45,1765.101,439.597,17
1745,0,78,78,78,1748.322,429.530,17
1746,0,67,67,67,1744.966,409.396,17
1747,0,61,61,61,1724.832,422.819,17
1748,0,45,45,45,1731.544,439.597,17
1749,0,41,41,41,1731.544,463.087,17
1750,0,74,74,74,1708.054,449.664,17
1751,0,31,31,31,1694.631,432.886,17
1752,0,75,75,75,1687.919,419.463,17
1753,0,32,32,32,1691.275,446.309,17
1754,0,19,19,19,1691.275,459.732,17
1755,0,44,44,44,1677.852,439.597,17
1756,0,59,59,59,1664.429,419.463,17
1757,0,60,60,60,1674.497,456.376,17
1758,0,96,96,96,1651.007,466.443,17
1759,0,36,36,36,1657.718,453.020,17
1760,0,33,33,33,1647.651,432.886,17
1761,0,48,48,48,1617.450,426.174,17
1762,0,42,42,42,1624.161,442.953,17
1763,0,58,58,58,1630.872,473.154,17
1764,0,46,46,46,1614.094,476.510,17
1765,0,55,55,55,1604.027,463.087,17
1766,0,32,32,32,1600.671,449.664,17
1767,0,42,42,42,1597.315,429.530,17
1768,0,34,34,34,1563.758,439.597,17
1769,0,56,56,56,1587.248,449.664,17
1770,0,56,56,56,1567.114,469.799,17
1771,0,25,25,25,1402.685,607.383,17
1772,0,62,62,62,1436.242,486.577,17
1773,0,30,30,30,1409.396,365.772,17
1774,0,67,67,67,1261.745,379.195,17
1775,0,32,32,32,1218.121,379.195,17
1776,0,25,25,25,1197.987,456.376,17
1777,0,9,9,9,1181.208,466.443,17
1778,0,46,46,46,1147.651,610.738,17
1779,0,39,39,39,1335.570,496.644,17
1780,0,81,81,81,1067.114,392.617,17
1781,0,46,46,46,1087.248,446.309,17
1782,0,9,9,9,973.154,395.973,17
1783,0,9,9,9,1000,604.027,17
1784,0,22,22,22,926.174,600.671,17
1785,0,101,101,101,724.832,486.577,17
1786,0,97,97,97,691.275,493.289,17
1787,0,38,38,38,614.094,573.826,17
1788,0,59,59,59,563.758,583.893,17
1789,0,74,74,74,409.396,466.443,17
1790,0,106,106,106,355.705,500,17
1791,0,102,102,102,406.040,573.826,17
1792,0,23,23,23,369.128,426.174,17
1793,0,125,125,125,281.879,577.181,17
1794,0,57,57,57,184.564,540.268,17
1795,0,48,48,48,140.940,553.691,17
1796,0,26,26,26,154.362,483.221,17
1797,0,94,94,94,40.268,489.933,17
1798,0,52,52,52,4120.805,516.779,18
1799,0,74,74,74,4006.711,523.490,18
1800,0,68,68,68,3953.020,459.732,18
1801,0,100,100,100,3932.886,466.443,18
1802,0,88,88,88,3922.819,526.846,18
1803,0,100,100,100,3879.195,523.490,18
1804,0,30,30,30,3812.081,422.819,18
1805,0,42,42,42,3771.812,557.047,18
1806,0,23,23,23,3704.698,557.047,18
1807,0,20,20,20,3681.208,573.826,18
1808,0,82,82,82,3627.517,540.268,18
1809,0,54,54,54,3654.363,500,18
1810,0,41,41,41,3627.517,479.866,18
1811,0,24,24,24,3610.738,406.040,18
1812,0,57,57,57,3489.933,406.040,18
1813,0,111,111,111,3540.269,506.711,18
1814,0,50,50,50,3533.557,489.933,18
1815,0,33,33,33,3516.779,476.510,18
1816,0,65,65,65,3516.779,513.423,18
1817,0,65,65,65,3496.644,516.779,18
1818,0,60,60,60,3483.222,483.221,18
1819,0,40,40,40,3469.799,473.154,18
1820,0,45,45,45,3449.665,469.799,18
1821,0,41,41,41,3476.510,520.134,18
1822,0,24,24,24,3459.732,513.423,18
1823,0,97,97,97,3436.242,516.779,18
1824,0,15,15,15,3416.107,500,18
1825,0,94,94,94,3382.551,503.356,18
1826,0,56,56,56,3436.242,463.087,18
1827,0,37,37,37,3412.752,466.443,18
1828,0,41,41,41,3395.973,469.799,18
1829,0,52,52,52,3369.128,466.443,18
1830,0,56,56,56,3348.993,463.087,18
1831,0,41,41,41,3359.061,510.067,18
1832,0,73,73,73,3362.416,493.289,18
1833,0,45,45,45,3322.148,513.423,18
1834,0,70,70,70,3338.926,500,18
1835,0,32,32,32,3305.369,506.711,18
1836,0,63,63,63,3302.013,520.134,18
1837,0,33,33,33,3469.799,546.980,18
1838,0,52,52,52,3563.759,557.047,18
1839,0,50,50,50,3439.597,597.315,18
1840,0,92,92,92,3348.993,600.671,18
1841,0,71,71,71,3369.128,550.336,18
1842,0,26,26,26,3224.832,563.758,18
1843,0,25,25,25,3130.873,604.027,18
1844,0,96,96,96,3275.168,520.134,18
1845,0,51,51,51,3261.745,520.134,18
1846,0,24,24,24,3238.255,520.134,18
1847,0,50,50,50,3218.121,516.779,18
1848,0,49,49,49,3194.631,520.134,18
1849,0,25,25,25,3174.497,520.134,18
1850,0,56,56,56,3328.859,473.154,18
1851,0,77,77,77,3302.013,473.154,18
1852,0,58,58,58,3285.235,466.443,18
1853,0,39,39,39,3261.745,466.443,18
1854,0,31,31,31,3241.611,479.866,18
1855,0,32,32,32,3228.188,469.799,18
1856,0,35,35,35,3194.631,463.087,18
1857,0,37,37,37,3177.853,473.154,18
1858,0,49,49,49,3140.940,469.799,18
1859,0,38,38,38,3124.161,463.087,18
1860,0,95,95,95,3151.007,493.289,18
1861,0,76,76,76,3140.940,510.067,18
1862,0,104,104,104,3124.161,496.644,18
1863,0,28,28,28,3120.805,479.866,18
1864,0,50,50,50,3107.383,496.644,18
1865,0,49,49,49,3100.671,479.866,18
1866,0,74,74,74,3090.604,500,18
1867,0,77,77,77,3073.826,483.221,18
1868,0,43,43,43,3093.960,466.443,18
1869,0,82,82,82,3281.879,385.906,18
1870,0,78,78,78,3191.275,379.195,18
1871,0,82,82,82,3100.671,375.839,18
1872,0,53,53,53,2909.396,372.483,18
1873,0,39,39,39,2859.061,369.128,18
1874,0,57,57,57,2872.483,476.510,18
1875,0,55,55,55,2892.617,456.376,18
1876,0,61,61,61,2872.483,510.067,18
1877,0,60,60,60,2865.772,573.826,18
1878,0,24,24,24,2906.040,614.094,18
1879,0,53,53,53,2832.215,573.826,18
1880,0,38,38,38,2808.725,580.537,18
1881,0,27,27,27,2791.946,567.114,18
1882,0,41,41,41,2771.812,546.980,18
1883,0,53,53,53,2778.524,369.128,18
1884,0,53,53,53,2765.101,600.671,18
1885,0,18,18,18,2738.255,580.537,18
1886,0,15,15,15,2734.899,553.691,18
1887,0,9,9,9,2714.765,553.691,18
1888,0,63,63,63,2738.255,533.557,18
1889,0,40,40,40,2758.389,506.711,18
1890,0,34,34,34,2778.524,486.577,18
1891,0,59,59,59,2771.812,459.732,18
1892,0,56,56,56,2751.678,449.664,18
1893,0,70,70,70,2741.611,442.953,18
1894,0,36,36,36,2721.477,439.597,18
1895,0,44,44,44,2758.389,459.732,18
1896,0,53,53,53,2765.101,473.154,18
1897,0,69,69,69,2751.678,469.799,18
1898,0,33,33,33,2751.678,486.577,18
1899,0,5,5,5,2744.967,506.711,18
1900,0,48,48,48,2731.544,500,18
1901,0,35,35,35,2704.698,503.356,18
1902,0,3,3,3,2691.275,500,18
1903,0,6,6,6,2691.275,486.577,18
1904,0,35,35,35,2674.497,493.289,18
1905,0,54,54,54,2664.430,483.221,18
1906,0,3,3,3,2651.007,459.732,18
1907,0,67,67,67,2637.584,476.510,18
1908,0,34,34,34,2637.584,466.443,18
1909,0,36,36,36,2667.785,442.953,18
1910,0,38,38,38,2704.698,439.597,18
1911,0,67,67,67,2711.409,486.577,18
1912,0,21,21,21,2724.832,473.154,18
1913,0,30,30,30,2684.564,516.779,18
1914,0,49,49,49,2694.631,533.557,18
1915,0,27,27,27,2671.141,567.114,18
1916,0,45,45,45,2677.853,546.980,18
1917,0,47,47,47,2644.295,587.248,18
1918,0,54,54,54,2630.873,580.537,18
1919,0,56,56,56,2627.517,567.114,18
1920,0,15,15,15,2654.363,557.047,18
1921,0,43,43,43,2651.007,540.268,18
1922,0,60,60,60,2630.873,546.980,18
1923,0,6,6,6,2657.718,523.490,18
1924,0,42,42,42,2664.430,506.711,18
1925,0,55,55,55,2651.007,506.711,18
1926,0,70,70,70,2637.584,503.356,18
1927,0,35,35,35,2617.450,510.067,18
1928,0,29,29,29,2614.094,530.201,18
1929,0,22,22,22,2610.738,560.403,18
1930,0,30,30,30,2570.470,567.114,18
1931,0,11,11,11,2597.315,513.423,18
1932,0,68,68,68,2610.738,473.154,18
1933,0,36,36,36,2593.960,459.732,18
1934,0,48,48,48,2563.759,456.376,18
1935,0,38,38,38,2580.537,473.154,18
1936,0,41,41,41,2590.604,483.221,18
1937,0,19,19,19,2577.181,493.289,18
1938,0,29,29,29,2563.759,476.510,18
1939,0,82,82,82,2550.336,466.443,18
1940,0,26,26,26,2553.691,493.289,18
1941,0,40,40,40,2536.913,473.154,18
1942,0,55,55,55,2540.269,506.711,18
1943,0,33,33,33,2530.201,493.289,18
1944,0,35,35,35,2563.759,506.711,18
1945,0,16,16,16,2557.047,520.134,18
1946,0,78,78,78,2543.624,526.846,18
1947,0,48,48,48,2543.624,546.980,18
1948,0,87,87,87,2530.201,553.691,18
1949,0,68,68,68,2533.557,567.114,18
1950,0,62,62,62,2503.356,567.114,18
1951,0,5,5,5,2510.067,546.980,18
1952,0,79,79,79,2513.423,516.779,18
1953,0,68,68,68,2523.490,510.067,18
1954,0,40,40,40,2449.665,570.470,18
1955,0,51,51,51,2469.799,553.691,18
1956,0,19,19,19,2489.933,526.846,18
1957,0,25,25,25,2496.644,510.067,18
1958,0,28,28,28,2506.711,496.644,18
1959,0,65,65,65,2513.423,489.933,18
1960,0,105,105,105,2523.490,473.154,18
1961,0,26,26,26,2523.490,453.020,18
1962,0,54,54,54,2516.779,446.309,18
1963,0,48,48,48,2503.356,439.597,18
1964,0,65,65,65,2483.222,439.597,18
1965,0,34,34,34,2463.087,439.597,18
1966,0,83,83,83,2456.376,459.732,18
1967,0,24,24,24,2476.510,453.020,18
1968,0,18,18,18,2500,456.376,18
1969,0,10,10,10,2500,473.154,18
1970,0,15,15,15,2479.866,500,18
1971,0,34,34,34,2463.087,493.289,18
1972,0,39,39,39,2446.309,493.289,18
1973,0,58,58,58,2442.953,506.711,18
1974,0,10,10,10,2453.020,520.134,18
1975,0,74,74,74,2466.443,530.201,18
1976,0,9,9,9,2469.799,513.423,18
1977,0,69,69,69,2453.020,540.268,18
1978,0,8,8,8,2459.732,546.980,18
1979,0,42,42,42,2442.953,553.691,18
1980,0,42,42,42,2442.953,553.691,18
1981,0,58,58,58,2436.242,553.691,18
1982,0,43,43,43,2432.886,523.490,18
1983,0,13,13,13,2419.463,536.913,18
1984,0,53,53,53,2412.752,513.423,18
1985,0,12,12,12,2422.819,500,18
1986,0,20,20,20,2429.530,483.221,18
1987,0,62,62,62,2436.242,466.443,18
1988,0,62,62,62,2436.242,453.020,18
1989,0,92,92,92,2426.175,439.597,18
1990,0,33,33,33,2422.819,422.819,18
1991,0,5,5,5,2406.040,416.107,18
1992,0,37,37,37,2385.906,419.463,18
1993,0,90,90,90,2375.839,432.886,18
1994,0,57,57,57,2379.195,446.309,18
1995,0,76,76,76,2369.128,463.087,18
1996,0,64,64,64,2375.839,479.866,18
1997,0,62,62,62,2355.705,489.933,18
1998,0,57,57,57,2365.772,526.846,18
1999,0,33,33,33,2352.349,553.691,18
2000,0,17,17,17,2375.839,563.758,18
2001,0,70,70,70,2392.617,560.403,18
2002,0,61,61,61,2399.329,546.980,18
2003,0,41,41,41,2389.262,510.067,18
2004,0,88,88,88,2399.329,473.154,18
2005,0,22,22,22,2412.752,476.510,18
2006,0,69,69,69,2422.819,466.443,18
2007,0,96,96,96,2402.685,446.309,18
2008,0,32,32,32,2416.107,453.020,18
2009,0,57,57,57,2399.329,456.376,18
2010,0,57,57,57,2399.329,429.530,18
2011,0,112,112,112,2348.993,604.027,18
2012,0,68,68,68,2308.725,372.483,18
2013,0,75,75,75,2469.799,369.128,18
2014,0,40,40,40,2604.027,372.483,18
2015,0,37,37,37,2711.409,359.060,18
2016,0,21,21,21,2362.416,513.423,18
2017,0,12,12,12,2348.993,513.423,18
2018,0,45,45,45,2355.705,473.154,18
2019,0,31,31,31,2392.617,486.577,18
2020,0,68,68,68,2154.363,365.772,18
2021,0,48,48,48,2100.671,355.705,18
2022,0,76,76,76,2151.007,385.906,18
2023,0,32,32,32,2194.631,412.752,18
2024,0,89,89,89,2208.054,412.752,18
2025,0,41,41,41,2228.188,406.040,18
2026,0,46,46,46,2241.611,416.107,18
2027,0,3,3,3,2255.034,429.530,18
2028,0,88,88,88,2248.322,446.309,18
2029,0,79,79,79,2238.255,429.530,18
2030,0,72,72,72,2224.832,426.174,18
2031,0,92,92,92,2194.631,426.174,18
2032,0,102,102,102,2208.054,426.174,18
2033,0,57,57,57,2184.564,439.597,18
2034,0,56,56,56,2197.987,439.597,18
2035,0,45,45,45,2211.409,439.597,18
2036,0,58,58,58,2221.477,439.597,18
2037,0,71,71,71,2231.544,442.953,18
2038,0,87,87,87,2241.611,456.376,18
2039,0,49,49,49,2228.188,453.020,18
2040,0,112,112,112,2211.409,453.020,18
2041,0,86,86,86,2184.564,456.376,18
2042,0,24,24,24,2187.919,469.799,18
2043,0,18,18,18,2208.054,466.443,18
2044,0,33,33,33,2228.188,469.799,18
2045,0,21,21,21,2244.967,476.510,18
2046,0,91,91,91,2248.322,493.289,18
2047,0,97,97,97,2244.967,503.356,18
2048,0,36,36,36,2241.611,520.134,18
2049,0,91,91,91,2241.611,533.557,18
2050,0,87,87,87,2234.899,546.980,18
2051,0,51,51,51,2221.477,553.691,18
2052,0,55,55,55,2201.342,557.047,18
2053,0,73,73,73,2181.208,557.047,18
2054,0,83,83,83,2181.208,540.268,18
2055,0,81,81,81,2184.564,520.134,18
2056,0,51,51,51,2201.342,520.134,18
2057,0,97,97,97,2211.409,526.846,18
2058,0,80,80,80,2218.121,540.268,18
2059,0,56,56,56,2197.987,543.624,18
2060,0,96,96,96,2181.208,483.221,18
2061,0,68,68,68,2218.121,483.221,18
2062,0,41,41,41,2218.121,500,18
2063,0,56,56,56,2228.188,483.221,18
2064,0,62,62,62,2228.188,506.711,18
2065,0,47,47,47,2194.631,503.356,18
2066,0,37,37,37,2201.342,486.577,18
2067,0,24,24,24,2167.785,533.557,18
2068,0,45,45,45,2151.007,536.913,18
2069,0,36,36,36,2164.430,439.597,18
2070,0,45,45,45,2154.363,426.174,18
2071,0,47,47,47,2120.805,446.309,18
2072,0,38,38,38,2161.074,466.443,18
2073,0,25,25,25,2134.228,473.154,18
2074,0,38,38,38,2161.074,496.644,18
2075,0,38,38,38,2080.537,436.242,18
2076,0,7,7,7,2097.315,456.376,18
2077,0,47,47,47,2120.805,567.114,18
2078,0,17,17,17,2127.517,546.980,18
2079,0,43,43,43,2100.671,557.047,18
2080,0,57,57,57,2087.248,533.557,18
2081,0,15,15,15,2077.181,479.866,18
2082,0,25,25,25,2043.624,479.866,18
2083,0,79,79,79,1983.221,546.980,18
2084,0,13,13,13,2093.960,614.094,18
2085,0,39,39,39,2140.940,604.027,18
2086,0,30,30,30,2181.208,607.383,18
2087,0,22,22,22,2043.624,536.913,18
2088,0,26,26,26,1996.644,513.423,18
2089,0,12,12,12,1993.289,493.289,18
2090,0,32,32,32,2020.134,493.289,18
2091,0,16,16,16,2110.738,493.289,18
2092,0,24,24,24,2093.960,500,18
2093,0,9,9,9,2144.295,493.289,18
2094,0,6,6,6,2127.517,486.577,18
2095,0,31,31,31,2046.980,439.597,18
2096,0,15,15,15,2040.268,456.376,18
2097,0,40,40,40,1929.530,442.953,18
2098,0,18,18,18,1969.799,469.799,18
2099,0,23,23,23,1926.174,557.047,18
2100,0,10,10,10,2006.711,624.161,18
2101,0,34,34,34,2013.423,546.980,18
2102,0,46,46,46,2097.315,379.195,18
2103,0,64,64,64,2063.758,369.128,18
2104,0,73,73,73,2060.403,389.262,18
2105,0,48,48,48,2043.624,369.128,18
2106,0,37,37,37,2026.846,372.483,18
2107,0,34,34,34,2020.134,385.906,18
2108,0,32,32,32,2006.711,365.772,18
2109,0,50,50,50,1979.866,382.550,18
2110,0,62,62,62,1989.933,369.128,18
2111,0,18,18,18,1939.597,362.416,18
2112,0,69,69,69,1939.597,379.195,18
2113,0,62,62,62,1956.376,399.329,18
2114,0,45,45,45,1963.087,432.886,18
2115,0,57,57,57,1919.463,412.752,18
2116,0,72,72,72,1906.040,372.483,18
2117,0,77,77,77,1892.617,372.483,18
2118,0,52,52,52,1899.329,385.906,18
2119,0,70,70,70,1899.329,422.819,18
2120,0,21,21,21,1872.483,402.685,18
2121,0,58,58,58,1865.772,379.195,18
2122,0,52,52,52,1825.503,392.617,18
2123,0,37,37,37,1822.148,412.752,18
2124,0,85,85,85,1838.926,419.463,18
2125,0,73,73,73,1805.369,439.597,18
2126,0,22,22,22,1785.235,453.020,18
2127,0,60,60,60,1805.369,406.040,18
2128,0,46,46,46,1808.725,385.906,18
2129,0,46,46,46,1788.591,406.040,18
2130,0,50,50,50,1778.523,422.819,18
2131,0,51,51,51,1744.966,409.396,18
2132,0,32,32,32,1798.658,369.128,18
2133,0,48,48,48,1761.745,416.107,18
2134,0,40,40,40,1744.966,432.886,18
2135,0,52,52,52,1724.832,419.463,18
2136,0,44,44,44,1731.544,453.020,18
2137,0,42,42,42,1731.544,439.597,18
2138,0,31,31,31,1714.765,473.154,18
2139,0,56,56,56,1704.698,453.020,18
2140,0,37,37,37,1711.409,439.597,18
2141,0,63,63,63,1701.342,419.463,18
2142,0,90,90,90,1687.919,419.463,18
2143,0,45,45,45,1691.275,446.309,18
2144,0,67,67,67,1691.275,463.087,18
2145,0,51,51,51,1677.852,442.953,18
2146,0,26,26,26,1634.228,416.107,18
2147,0,54,54,54,1637.584,436.242,18
2148,0,35,35,35,1604.027,419.463,18
2149,0,32,32,32,1610.738,446.309,18
2150,0,47,47,47,1590.604,429.530,18
2151,0,39,39,39,1567.114,436.242,18
2152,0,24,24,24,1567.114,473.154,18
2153,0,34,34,34,1583.893,453.020,18
2154,0,37,37,37,1600.671,466.443,18
2155,0,53,53,53,1617.450,473.154,18
2156,0,25,25,25,1630.872,479.866,18
2157,0,77,77,77,1651.007,466.443,18
2158,0,31,31,31,1671.141,459.732,18
2159,0,19,19,19,1546.980,382.550,18
2160,0,38,38,38,1406.040,369.128,18
2161,0,19,19,19,1449.664,506.711,18
2162,0,62,62,62,1439.597,493.289,18
2163,0,52,52,52,1446.309,476.510,18
2164,0,28,28,28,1422.819,473.154,18
2165,0,63,63,63,1395.973,486.577,18
2166,0,52,52,52,1563.758,546.980,18
2167,0,33,33,33,1560.403,530.201,18
2168,0,31,31,31,1546.980,546.980,18
2169,0,37,37,37,1879.195,573.826,18
2170,0,39,39,39,1862.416,553.691,18
2171,0,27,27,27,1845.638,587.248,18
2172,0,23,23,23,1869.127,600.671,18
2173,0,50,50,50,1818.792,624.161,18
2174,0,40,40,40,1798.658,560.403,18
2175,0,23,23,23,1731.544,607.383,18
